,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
9,25-10-2015,0.83,761261.71,435986.9,240689.98,19968.66,64616.17,64585.35,30.82,0,conventional,2015,PhoenixTucson
10,18-10-2015,0.65,1094731.43,728349.92,287934.77,10255.97,68190.77,68128.99,61.78,0,conventional,2015,PhoenixTucson
11,11-10-2015,0.89,795732.52,382706.67,321487.4,19579.82,71958.63,71955.82,2.81,0,conventional,2015,PhoenixTucson
12,04-10-2015,0.89,726095.5,363730.26,269015.75,10663.95,82685.54,82685.54,0,0,conventional,2015,PhoenixTucson
13,27-09-2015,0.91,664201.67,364703.64,229488.26,9974.5,60035.27,59972.02,63.25,0,conventional,2015,PhoenixTucson
14,20-09-2015,0.71,892151.19,410147.31,403760.93,6031.4,72211.55,64530.22,7681.33,0,conventional,2015,PhoenixTucson
15,13-09-2015,0.71,1100901.69,606856.71,294311.71,15399.69,184333.58,74017.75,110315.83,0,conventional,2015,PhoenixTucson
16,06-09-2015,0.58,1390417.77,937165.6,293505.07,6101.99,153645.11,93116.34,60528.77,0,conventional,2015,PhoenixTucson
17,30-08-2015,0.74,939785.74,610521.08,238518.32,5931.86,84814.48,84714.7,99.78,0,conventional,2015,PhoenixTucson
18,23-08-2015,0.78,873856.52,562928.77,228549.09,4923.05,77455.61,75885.27,1570.34,0,conventional,2015,PhoenixTucson
19,16-08-2015,0.66,1203149.94,836443.14,223690.17,8294.96,134721.67,95992.23,38729.44,0,conventional,2015,PhoenixTucson
20,09-08-2015,0.79,981975.08,621184.17,228961.24,7040.81,124788.86,79670.22,45118.64,0,conventional,2015,PhoenixTucson
21,02-08-2015,0.78,946868,611966.36,205131.07,5261.65,124508.92,80224.04,44284.88,0,conventional,2015,PhoenixTucson
22,26-07-2015,0.77,903242.22,579515.76,204147.69,8805.55,110773.22,77011.19,33762.03,0,conventional,2015,PhoenixTucson
23,19-07-2015,0.76,928600.19,608209.31,200732.5,4302.29,115356.09,84065.18,31290.91,0,conventional,2015,PhoenixTucson
24,12-07-2015,0.7,1015567.49,689407.92,201234.96,4759.57,120165.04,84710.72,35134.88,319.44,conventional,2015,PhoenixTucson
25,05-07-2015,0.56,1456835.79,1096452.67,220124.25,5251.74,135007.13,98977.04,36030.09,0,conventional,2015,PhoenixTucson
26,28-06-2015,0.7,955510.57,668071.26,176318.03,4419.34,106701.94,84853.81,21848.13,0,conventional,2015,PhoenixTucson
27,21-06-2015,0.54,1343180.92,1028045.58,188115.35,4910.71,122109.28,99129.04,22980.24,0,conventional,2015,PhoenixTucson
28,14-06-2015,0.53,1353850.06,1046887.77,180388.89,4263.45,122309.95,94240.24,28069.71,0,conventional,2015,PhoenixTucson
29,07-06-2015,0.52,1457359.83,1130917.54,199669.94,4499.84,122272.51,90030.35,32242.16,0,conventional,2015,PhoenixTucson
30,31-05-2015,0.56,1282095.88,981853.86,177850.55,10400.82,111990.65,81585.03,30405.62,0,conventional,2015,PhoenixTucson
31,24-05-2015,0.58,1261540.03,968755.93,180676.87,6013.78,106093.45,84441.02,21652.43,0,conventional,2015,PhoenixTucson
32,17-05-2015,0.67,1013049.67,739725.96,167185.6,4706.99,101431.12,77703.34,23727.78,0,conventional,2015,PhoenixTucson
33,10-05-2015,0.67,1072300.38,775683.37,182956.41,4878.68,108781.92,77196.88,31585.04,0,conventional,2015,PhoenixTucson
34,03-05-2015,0.6,1268607.36,901701.94,256791.72,5692.05,104421.65,80245,23882.21,294.44,conventional,2015,PhoenixTucson
35,26-04-2015,0.53,1272428.72,1012900.04,159158.29,5832.62,94537.77,76637.06,17900.71,0,conventional,2015,PhoenixTucson
36,19-04-2015,0.51,1366844.88,1097285.22,164460.99,7534.3,97564.37,44646.67,52917.7,0,conventional,2015,PhoenixTucson
37,12-04-2015,0.66,1019280.57,746352.69,181417.77,5732.19,85777.92,39455.85,46322.07,0,conventional,2015,PhoenixTucson
38,05-04-2015,0.57,1320320.85,1058164.41,172115.69,7128.12,82912.63,49271.61,33641.02,0,conventional,2015,PhoenixTucson
39,29-03-2015,0.57,1231267.27,998057.91,157108.31,8638.85,67462.2,43759.93,23702.27,0,conventional,2015,PhoenixTucson
40,22-03-2015,0.71,1089117,813326.5,208871.24,6035.48,60883.78,60874.89,8.89,0,conventional,2015,PhoenixTucson
41,15-03-2015,0.6,1326720.8,1104002.1,149254.65,6041.54,67422.51,67422.51,0,0,conventional,2015,PhoenixTucson
42,08-03-2015,0.72,1042159.49,824092.39,143842.58,5737.48,68487.04,68487.04,0,0,conventional,2015,PhoenixTucson
43,01-03-2015,0.7,1031351.33,755408.34,198955.65,12551.58,64435.76,64435.76,0,0,conventional,2015,PhoenixTucson
44,22-02-2015,0.63,1163115.49,925363.02,163229.81,6791.95,67730.71,67727.1,3.61,0,conventional,2015,PhoenixTucson
45,15-02-2015,0.6,1159509.68,938840.55,143378.43,5938.72,71351.98,71344.45,7.53,0,conventional,2015,PhoenixTucson
46,08-02-2015,0.64,1151157.44,881998.68,184023.21,5517,79618.55,79618.55,0,0,conventional,2015,PhoenixTucson
47,01-02-2015,0.56,1544750.92,1194635.06,261342.47,6335.66,82437.73,82437.73,0,0,conventional,2015,PhoenixTucson
48,25-01-2015,0.61,1233503.27,1002267.22,150640.9,5034.13,75561.02,75558.47,2.55,0,conventional,2015,PhoenixTucson
49,18-01-2015,0.67,1088608.66,811662.62,200514.36,5643.07,70788.61,70788.61,0,0,conventional,2015,PhoenixTucson
50,11-01-2015,0.61,1110753.05,849580.75,182629.59,12237.43,66305.28,66305.28,0,0,conventional,2015,PhoenixTucson
51,04-01-2015,0.65,1048062.16,770635.37,178418.32,6509.41,92499.06,92499.06,0,0,conventional,2015,PhoenixTucson
0,27-12-2015,1.25,73109.9,1241.48,45856.11,951.32,25060.99,17512.17,7392.15,156.67,conventional,2015,Pittsburgh
1,20-12-2015,1.22,68972.79,1176.24,40726.41,1003.63,26066.51,17094.03,8749.15,223.33,conventional,2015,Pittsburgh
2,13-12-2015,1.19,65332.74,1219.9,38684.45,959.83,24468.56,15525.47,8943.09,0,conventional,2015,Pittsburgh
3,06-12-2015,1.21,61870.23,1712.54,41481.83,1081.56,17594.3,8739.98,8854.32,0,conventional,2015,Pittsburgh
4,29-11-2015,1.26,54779.61,1443.95,35859.3,958.7,16517.66,7946.78,8570.88,0,conventional,2015,Pittsburgh
5,22-11-2015,1.3,63345.59,1584.89,42392.76,1119.61,18248.33,12552.12,5696.21,0,conventional,2015,Pittsburgh
6,15-11-2015,1.24,64518.82,1179.87,42966.81,979.92,19392.22,13712.24,5679.98,0,conventional,2015,Pittsburgh
7,08-11-2015,0.93,123489.29,1423.35,85217.83,2313.9,34534.21,13430.34,21103.87,0,conventional,2015,Pittsburgh
8,01-11-2015,1.16,81573.97,1523.62,60507.97,1706.56,17835.82,12000.07,5835.75,0,conventional,2015,Pittsburgh
9,25-10-2015,1.22,69191.72,2301.4,40984.47,1289.08,24616.77,13587.31,11029.46,0,conventional,2015,Pittsburgh
10,18-10-2015,1.23,70132.85,1700.52,43226.31,1465.61,23740.41,13949.01,9791.4,0,conventional,2015,Pittsburgh
11,11-10-2015,0.96,84053.56,981.32,59821.03,1535.63,21715.58,14948.34,6767.24,0,conventional,2015,Pittsburgh
12,04-10-2015,0.99,89538.02,1068.04,69555.83,2321.1,16593.05,13300.88,3292.17,0,conventional,2015,Pittsburgh
13,27-09-2015,1.11,91558.77,815.05,62972.23,1852.47,25919.02,14361.09,11557.93,0,conventional,2015,Pittsburgh
14,20-09-2015,1.19,74826.22,1137.38,44085.07,1176.81,28426.96,19393.09,9033.87,0,conventional,2015,Pittsburgh
15,13-09-2015,1.16,74962.45,1340.03,43000.49,998.6,29623.33,21080.82,8542.51,0,conventional,2015,Pittsburgh
16,06-09-2015,1.12,114216.62,1158.99,78578.82,2074.97,32403.84,23118.99,9284.85,0,conventional,2015,Pittsburgh
17,30-08-2015,1.37,74510.02,1493.6,40727.85,3632.29,28656.28,20079.07,8573.41,3.8,conventional,2015,Pittsburgh
18,23-08-2015,1.2,83196.11,1411.93,51014.61,1714.56,29055.01,18577.69,10477.32,0,conventional,2015,Pittsburgh
19,16-08-2015,1.23,87687.64,1314.23,53769.39,1381.07,31222.95,21335.31,9887.64,0,conventional,2015,Pittsburgh
20,09-08-2015,0.96,145930.35,1306.17,99815.2,3021.58,41787.4,26618.86,15168.54,0,conventional,2015,Pittsburgh
21,02-08-2015,1.43,74680.7,1309.11,42703.28,1151.93,29516.38,23664.27,5852.11,0,conventional,2015,Pittsburgh
40,22-03-2015,1.09,1651115.09,885071.63,450192.76,11548.82,304301.88,293708.39,9411.9,1181.59,conventional,2015,Plains
41,15-03-2015,1.1,1590080.35,839457.23,435373.81,10344.37,304904.94,300231.39,3729.66,943.89,conventional,2015,Plains
42,08-03-2015,1.11,1531085.64,838161.13,412581.04,9283.84,271059.63,269498.52,734.29,826.82,conventional,2015,Plains
43,01-03-2015,1.09,1619341.49,854129.32,460986.95,11417.67,292807.55,291293.85,540.74,972.96,conventional,2015,Plains
44,22-02-2015,1.08,1547969.24,818736.11,430679.66,20287.44,278266.03,276280.33,860.21,1125.49,conventional,2015,Plains
45,15-02-2015,1.05,1507821.92,847328.77,409541.36,17649.52,233302.27,231591.27,844.44,866.56,conventional,2015,Plains
46,08-02-2015,0.98,1794543.77,1077511.79,490403.56,12488.08,214140.34,212347.25,690.66,1102.43,conventional,2015,Plains
47,01-02-2015,0.92,2561325.42,1383259.28,926444.37,13768.85,237852.92,235274.47,1245.73,1332.72,conventional,2015,Plains
48,25-01-2015,1.08,1510836.96,841332.54,454162.3,14022.68,201319.44,198193.38,1929.49,1196.57,conventional,2015,Plains
49,18-01-2015,1.02,1674945.55,966515.75,485150.34,14504.7,208774.76,206579.02,1074.3,1121.44,conventional,2015,Plains
50,11-01-2015,1.09,1402841.83,737363.86,448207.79,10009.45,207260.73,205299.64,954.59,1006.5,conventional,2015,Plains
51,04-01-2015,1.01,1683795.3,1027842.3,466641.12,10476.89,178834.99,177360.2,440.57,1034.22,conventional,2015,Plains
0,27-12-2015,1.01,417190.47,87748.64,131201.91,16182.87,182057.05,181763.3,44.65,249.1,conventional,2015,Portland
1,20-12-2015,0.98,416298.84,82416.56,134956.77,13276.06,185649.45,185479.46,29.77,140.22,conventional,2015,Portland
2,13-12-2015,0.93,429103.52,94577.23,162734.28,12487.18,159304.83,159009.01,109.68,186.14,conventional,2015,Portland
3,06-12-2015,0.73,743770.2,90996.95,270188.87,13360.01,369224.37,363808.78,4531.76,883.83,conventional,2015,Portland
4,29-11-2015,1.04,353818.15,78566.84,113850.46,13672.29,147728.56,147268.25,89,371.31,conventional,2015,Portland
5,22-11-2015,1.03,380726.46,83017.79,131660.3,14806.53,151241.84,150474.71,7.4,759.73,conventional,2015,Portland
6,15-11-2015,0.9,568414.35,83998.38,199356.57,16340.66,268718.74,258913.25,2157.19,7648.3,conventional,2015,Portland
7,08-11-2015,1.04,406548.16,100419.74,152265.41,15085.38,138777.63,136935.61,236.07,1605.95,conventional,2015,Portland
8,01-11-2015,1.06,423475.77,98262.62,182672.87,11993.63,130546.65,130164.27,123.39,258.99,conventional,2015,Portland
9,25-10-2015,0.91,480396.16,95297.5,191061.91,13673.67,180363.08,178207.01,1322.84,833.23,conventional,2015,Portland
10,18-10-2015,1.05,438182.64,113111.46,188908.15,16086.11,120076.92,119843.01,92.18,141.73,conventional,2015,Portland
11,11-10-2015,0.79,657656.23,84270.47,324386.38,31627.53,217371.85,211701.25,3997.36,1673.24,conventional,2015,Portland
12,04-10-2015,1.13,421430.94,104149.05,172302.04,45229.53,99750.32,99417.33,165.46,167.53,conventional,2015,Portland
13,27-09-2015,0.9,484598.47,159779.59,187080.35,13101.24,124637.29,124612.73,1.84,22.72,conventional,2015,Portland
14,20-09-2015,0.94,566385.9,121425.14,291367.4,12831.81,140761.55,140535.44,58.92,167.19,conventional,2015,Portland
15,13-09-2015,1,535519.29,222536.88,181246.81,15103.06,116632.54,116569.24,22.02,41.28,conventional,2015,Portland
16,06-09-2015,1.1,465258.45,174913.44,188351.71,13357.86,88635.44,88369.14,231.21,35.09,conventional,2015,Portland
17,30-08-2015,1.14,427776.92,154462.2,186124.73,13235.52,73954.47,73781.04,138.56,34.87,conventional,2015,Portland
18,23-08-2015,1.08,545296.58,153011.47,274926.31,15312.9,102045.9,101670.76,332.04,43.1,conventional,2015,Portland
19,16-08-2015,1.17,465897.27,180693.46,190950.32,15332.72,78920.77,78821.71,94.95,4.11,conventional,2015,Portland
20,09-08-2015,1.19,448135.88,174171.38,185098.36,17536.12,71330.02,71232.22,89.57,8.23,conventional,2015,Portland
21,02-08-2015,1.14,501106.6,193728.54,217474.07,20132.68,69771.31,69761.93,7.32,2.06,conventional,2015,Portland
22,26-07-2015,1.18,433999.24,178906.95,171527.43,17189.62,66375.24,66239.5,135.74,0,conventional,2015,Portland
23,19-07-2015,1.18,446862.52,188492.76,180269.35,16444.94,61655.47,56419.16,5228.04,8.27,conventional,2015,Portland
24,12-07-2015,1.02,568129.75,264203.19,187613.16,17027.48,99285.92,88288.73,10900.79,96.4,conventional,2015,Portland
25,05-07-2015,1.19,574999.04,215805.97,273227.27,22969.6,62996.2,59731.74,3256.13,8.33,conventional,2015,Portland
26,28-06-2015,1.16,508174.09,196765.08,223128.51,21601.64,66678.86,66557.46,98.42,22.98,conventional,2015,Portland
27,21-06-2015,1.08,579558,170388.26,284787.85,32660.15,91721.74,89830.23,14.83,1876.68,conventional,2015,Portland
28,14-06-2015,1.08,622880.59,180452.62,323409.94,18608.64,100409.39,99951.29,393.39,64.71,conventional,2015,Portland
29,07-06-2015,1.16,543944.19,194122.57,239758.46,19235.07,90828.09,90346.52,473.22,8.35,conventional,2015,Portland
36,19-04-2015,1.13,255436.55,67458.77,58452.52,36476.98,93048.28,92654.74,393.54,0,conventional,2015,RaleighGreensboro
37,12-04-2015,1.1,274985.46,71379.06,72736.73,37443.69,93425.98,92113.02,1312.96,0,conventional,2015,RaleighGreensboro
38,05-04-2015,1.12,245491.91,68933.47,53335.28,37207.47,86015.69,85179.62,836.07,0,conventional,2015,RaleighGreensboro
39,29-03-2015,1.23,238992.24,56270.21,71237.73,44155,67329.3,66273.35,1055.95,0,conventional,2015,RaleighGreensboro
40,22-03-2015,1.19,244658.35,78241.83,60049.35,37929.9,68437.27,67695.64,741.63,0,conventional,2015,RaleighGreensboro
41,15-03-2015,1.18,252527.34,66629.12,71027.65,46569.19,68301.38,68114.58,186.8,0,conventional,2015,RaleighGreensboro
42,08-03-2015,1.24,198900.07,41324.65,54059.83,37877.54,65638.05,65493.35,144.7,0,conventional,2015,RaleighGreensboro
43,01-03-2015,1.2,216841.43,57245.09,55213.6,36330.01,68052.73,67743.53,309.2,0,conventional,2015,RaleighGreensboro
44,22-02-2015,1.11,258728.48,65910.74,69081.33,69371.34,54365.07,53806.04,559.03,0,conventional,2015,RaleighGreensboro
45,15-02-2015,1.21,230632.14,66005.8,55126.76,48502.71,60996.87,49618.45,11378.42,0,conventional,2015,RaleighGreensboro
46,08-02-2015,1.14,222483.88,68078.13,47671.39,33712.03,73022.33,62051.18,10971.15,0,conventional,2015,RaleighGreensboro
47,01-02-2015,0.99,344288.82,79507.9,115316.24,88450.29,61014.39,41191.91,19822.48,0,conventional,2015,RaleighGreensboro
48,25-01-2015,1.16,233277.19,61158.75,59374.75,36067.46,76676.23,63206.25,13469.98,0,conventional,2015,RaleighGreensboro
49,18-01-2015,1.22,204504.99,48613.54,55881.05,39543.93,60466.47,46298.95,14167.52,0,conventional,2015,RaleighGreensboro
50,11-01-2015,1.24,205760.67,43986.78,54185.12,41272.69,66316.08,50818.2,15497.88,0,conventional,2015,RaleighGreensboro
51,04-01-2015,1.2,221086.46,53316.16,72178.46,39928.01,55663.83,44040.64,11623.19,0,conventional,2015,RaleighGreensboro
0,27-12-2015,0.98,161577.6,46837.66,67974.89,5986.26,40778.79,40770.1,3.44,5.25,conventional,2015,RichmondNorfolk
1,20-12-2015,0.99,158870.28,45598.33,73851.02,5425.25,33995.68,33982.55,5.25,7.88,conventional,2015,RichmondNorfolk
2,13-12-2015,0.98,174380.77,57804.67,75113.57,7096.7,34365.83,34365.83,0,0,conventional,2015,RichmondNorfolk
3,06-12-2015,0.98,176731.22,65474.44,77494.48,7028.58,26733.72,26727.63,6.09,0,conventional,2015,RichmondNorfolk
4,29-11-2015,0.99,140939.78,46757.26,65442.13,5499.99,23240.4,23240.4,0,0,conventional,2015,RichmondNorfolk
5,22-11-2015,1.01,148242.89,44462.58,69493.08,6545.55,27741.68,27736.4,2.64,2.64,conventional,2015,RichmondNorfolk
6,15-11-2015,0.94,198934.23,57421.46,101470.66,9940.86,30101.25,29466.63,634.62,0,conventional,2015,RichmondNorfolk
7,08-11-2015,0.95,202831.97,83635.77,76222.46,12315.03,30658.71,29783.15,875.56,0,conventional,2015,RichmondNorfolk
8,01-11-2015,1,212854.47,72020.73,93880.64,16391.8,30561.3,29676.86,884.44,0,conventional,2015,RichmondNorfolk
9,25-10-2015,1.02,180316.1,68613.89,70131.72,13184.36,28386.13,27568.35,817.78,0,conventional,2015,RichmondNorfolk
10,18-10-2015,1,217221.23,70405.4,106053.96,13205.22,27556.65,27252.31,280,24.34,conventional,2015,RichmondNorfolk
11,11-10-2015,1.01,192231.47,61756.93,85083.67,16004.59,29386.28,28741.43,617.78,27.07,conventional,2015,RichmondNorfolk
12,04-10-2015,1.04,200821.29,67267.71,91381.65,11357.4,30814.53,30425.15,389.38,0,conventional,2015,RichmondNorfolk
13,27-09-2015,0.97,203675.17,61853.71,101484.98,16430.71,23905.77,23139.55,766.22,0,conventional,2015,RichmondNorfolk
14,20-09-2015,1.04,195742.46,76712.59,72627.68,11692.02,34710.17,34070.17,640,0,conventional,2015,RichmondNorfolk
15,13-09-2015,1.01,229220.66,86208.18,89290.69,9499.01,44222.78,43507.62,715.16,0,conventional,2015,RichmondNorfolk
16,06-09-2015,0.98,252853.41,72054.13,112958.68,19484.71,48355.89,48304.3,48.89,2.7,conventional,2015,RichmondNorfolk
17,30-08-2015,1.06,213120.84,70639.52,86152.24,10562.29,45766.79,45766.79,0,0,conventional,2015,RichmondNorfolk
18,23-08-2015,1.04,232074.44,76650.45,96308.77,12155.66,46959.56,46959.56,0,0,conventional,2015,RichmondNorfolk
19,16-08-2015,1.05,222696.44,70382.17,95071.56,12570.49,44672.22,44672.22,0,0,conventional,2015,RichmondNorfolk
20,09-08-2015,1.06,216580.39,72133.51,87338.9,12731.89,44376.09,44376.09,0,0,conventional,2015,RichmondNorfolk
29,07-06-2015,1.05,139464.87,58789.36,41702.47,109.92,38863.12,38372.75,490.37,0,conventional,2015,Roanoke
30,31-05-2015,1.06,133856.19,57819.4,41122.46,33.05,34881.28,33050.17,1831.11,0,conventional,2015,Roanoke
31,24-05-2015,1.07,142274.01,55748.5,50452.59,99.51,35973.41,34793.39,1180.02,0,conventional,2015,Roanoke
32,17-05-2015,1.08,135281.35,55106.27,46302.99,68.28,33803.81,32381.59,1422.22,0,conventional,2015,Roanoke
33,10-05-2015,1.09,141860.18,52698.39,52242.5,146.1,36773.19,34415.41,2357.78,0,conventional,2015,Roanoke
34,03-05-2015,1.03,147690.42,54015.48,60973.26,120.87,32580.81,32327.48,253.33,0,conventional,2015,Roanoke
35,26-04-2015,1.09,137885.58,63041.96,47028.39,81.83,27733.4,27733.4,0,0,conventional,2015,Roanoke
36,19-04-2015,1.08,144665.27,68391.59,44913.65,146.75,31213.28,30623.78,589.5,0,conventional,2015,Roanoke
37,12-04-2015,1.13,129698.87,50246.44,49285.67,130.09,30036.67,28274.78,1761.89,0,conventional,2015,Roanoke
38,05-04-2015,1.19,121569.73,48155.42,44874.21,258.54,28281.56,27849.27,432.29,0,conventional,2015,Roanoke
39,29-03-2015,1.13,117662.32,46540.34,46915.77,110.35,24095.86,22961.86,1134,0,conventional,2015,Roanoke
40,22-03-2015,1.09,126535.83,51584.99,46659.25,102.64,28188.95,28170.39,15.56,3,conventional,2015,Roanoke
41,15-03-2015,1.12,119124.45,47388.04,43327.94,73.88,28334.59,27985.7,348.89,0,conventional,2015,Roanoke
42,08-03-2015,1.16,111702.58,43783.88,36289.08,81.58,31548.04,31447.87,100.17,0,conventional,2015,Roanoke
43,01-03-2015,1.11,110991.01,45568.34,38348.5,79.57,26994.6,26965.71,28.89,0,conventional,2015,Roanoke
44,22-02-2015,1.09,127855.51,55931.84,45806.33,43.06,26074.28,25882.69,191.59,0,conventional,2015,Roanoke
45,15-02-2015,1.07,136950.98,68986.21,39203.72,87.02,28674.03,26632.49,2041.54,0,conventional,2015,Roanoke
1,20-12-2015,0.94,420476.44,130565.46,119298.5,25052.93,145559.55,111019.22,34540.33,0,conventional,2015,SanDiego
2,13-12-2015,0.84,462548.3,155111.21,118664.89,16726.87,172045.33,128053.44,43991.89,0,conventional,2015,SanDiego
3,06-12-2015,0.67,565516.62,196490.3,209350.93,17406.01,142269.38,114044.25,28225.13,0,conventional,2015,SanDiego
4,29-11-2015,0.91,385289.59,143861.4,140359.41,20206.16,80862.62,64857.94,16004.68,0,conventional,2015,SanDiego
5,22-11-2015,0.98,385300.75,163396.83,129579.32,18973.9,73350.7,59945.93,13404.77,0,conventional,2015,SanDiego
6,15-11-2015,0.85,501838.1,264103.11,150523.33,15638.32,71573.34,63091,8482.34,0,conventional,2015,SanDiego
7,08-11-2015,0.92,492385.15,255993.88,154270.39,16457.11,65663.77,58719.13,6944.64,0,conventional,2015,SanDiego
8,01-11-2015,1.01,468472.81,211287.89,179995.77,17716.68,59472.47,53567.27,5897.02,8.18,conventional,2015,SanDiego
9,25-10-2015,1.08,408336.19,172518.85,165522.86,18702.56,51591.92,48469.97,3117.85,4.1,conventional,2015,SanDiego
10,18-10-2015,1.03,447663.17,197862.67,179049.25,19380.83,51370.42,47913.55,3456.87,0,conventional,2015,SanDiego
11,11-10-2015,0.93,492276.73,202263.25,234833.71,17638.39,37541.38,35490.61,2050.77,0,conventional,2015,SanDiego
12,04-10-2015,1.11,404301.76,154884.04,194838.77,18666.34,35912.61,31952.3,3960.31,0,conventional,2015,SanDiego
