Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
DB71122,US,MO,Missouri,351.5831889,No,Extended,Doctor,1/31/11,Medical Leave,F,15144,Urban,Married,90,2,71,0,1,Personal Auto,Personal L2,Scratch/Dent,Agent,372.652536,Four-Door Car,Medsize
TM14491,US,MO,Missouri,1203.662051,Yes,Basic,Bachelor,2/10/11,Employed,M,44428,Suburban,Single,104,17,61,0,2,Personal Auto,Personal L3,Collision,Call Center,499.2,SUV,Medsize
OY94707,US,MO,Missouri,360.9798318,No,Extended,College,2/16/11,Employed,M,58297,Suburban,Married,97,19,94,5,1,Special Auto,Special L3,Collision,Agent,647.039443,Four-Door Car,Small
LN55080,US,IA,Iowa,1773.246488,No,Basic,Bachelor,2/14/11,Employed,F,42191,Rural,Married,74,2,43,1,2,Special Auto,Special L2,Collision,Call Center,68.647736,Two-Door Car,Medsize
TZ47750,US,OK,Oklahoma,850.9850887,Yes,Basic,Master,1/31/11,Disabled,M,26057,Suburban,Divorced,74,3,63,0,2,Personal Auto,Personal L1,Collision,Call Center,523.888845,Four-Door Car,Small
SJ74501,US,NE,Nebraska,586.6424273,No,Basic,Bachelor,1/15/11,Employed,F,26608,Urban,Married,73,12,14,0,6,Personal Auto,Personal L2,Scratch/Dent,Agent,234.234301,Two-Door Car,Medsize
LE26899,US,MO,Missouri,482.5500869,No,Basic,Doctor,2/15/11,Unemployed,M,0,Urban,Married,63,8,27,0,9,Personal Auto,Personal L2,Scratch/Dent,Branch,272.843439,Four-Door Car,Medsize
ML34366,US,MO,Missouri,538.9499465,Yes,Extended,College,1/7/11,Employed,M,66429,Rural,Married,136,35,93,0,1,Personal Auto,Personal L2,Hail,Agent,57.712985,Sports Car,Medsize
EI45850,US,MO,Missouri,777.8005623,No,Basic,Bachelor,1/19/11,Disabled,F,25970,Suburban,Married,72,18,30,3,2,Personal Auto,Personal L2,Other,Branch,430.818992,Four-Door Car,Small
LD75023,US,IA,Iowa,2634.608582,No,Extended,High School or Below,1/20/11,Employed,M,48268,Suburban,Divorced,223,28,26,0,2,Personal Auto,Personal L2,Collision,Web,1605.6,Luxury SUV,Medsize
JW12998,US,MO,Missouri,1486.645116,No,Extended,High School or Below,2/9/11,Employed,F,24279,Suburban,Married,126,16,97,0,2,Personal Auto,Personal L2,Hail,Branch,604.8,Sports Car,Medsize
LP47259,US,NE,Nebraska,832.423271,No,Extended,High School or Below,1/1/11,Unemployed,M,0,Suburban,Single,121,11,92,0,5,Corporate Auto,Corporate L3,Hail,Branch,871.2,Sports Car,Medsize
XD21246,US,IA,Iowa,923.8305998,No,Extended,High School or Below,1/5/11,Unemployed,F,0,Suburban,Single,128,30,26,0,5,Personal Auto,Personal L3,Collision,Agent,921.6,SUV,Medsize
DW59142,US,OK,Oklahoma,2269.329076,No,Basic,High School or Below,2/28/11,Employed,F,71879,Rural,Single,64,1,64,0,2,Corporate Auto,Corporate L3,Hail,Web,9.163065,Two-Door Car,Medsize
KX54900,US,NE,Nebraska,623.6018595,No,Extended,Doctor,1/9/11,Employed,M,57760,Urban,Single,78,9,67,0,3,Special Auto,Special L2,Hail,Call Center,223.950089,Four-Door Car,Medsize
XV83643,US,MO,Missouri,501.2184756,No,Extended,College,1/24/11,Employed,M,20976,Suburban,Married,129,20,86,1,1,Personal Auto,Personal L3,Collision,Agent,735.683769,Sports Car,Large
RX19151,US,KS,Kansas,817.6576796,No,Basic,Bachelor,2/28/11,Employed,M,67137,Urban,Married,111,0,49,5,6,Personal Auto,Personal L1,Hail,Agent,314.880326,SUV,Medsize
ZH42145,US,KS,Kansas,258.2862313,No,Basic,High School or Below,2/22/11,Employed,F,50148,Suburban,Married,65,0,45,0,1,Corporate Auto,Corporate L3,Hail,Web,323.485239,Four-Door Car,Small
ET79528,US,MO,Missouri,311.8981095,No,Extended,College,1/10/11,Employed,M,23008,Rural,Married,79,29,49,1,1,Personal Auto,Personal L1,Hail,Call Center,80.663097,Four-Door Car,Medsize
GH36606,US,KS,Kansas,293.807856,No,Extended,College,2/24/11,Unemployed,M,0,Suburban,Single,82,12,67,0,1,Personal Auto,Personal L2,Scratch/Dent,Agent,590.4,Four-Door Car,Medsize
BC66536,US,NE,Nebraska,688.3686618,No,Extended,High School or Below,2/26/11,Employed,F,84869,Suburban,Married,85,5,65,0,4,Corporate Auto,Corporate L2,Hail,Web,408,Four-Door Car,Medsize
PN22481,US,IA,Iowa,221.5912948,No,Basic,College,1/6/11,Unemployed,M,0,Suburban,Single,66,21,67,0,1,Corporate Auto,Corporate L3,Collision,Agent,316.8,Two-Door Car,Medsize
VD27065,US,KS,Kansas,429.7018104,No,Premium,Bachelor,2/10/11,Employed,M,86860,Suburban,Married,107,13,29,0,1,Personal Auto,Personal L2,Hail,Call Center,513.6,Four-Door Car,Small
IF38438,US,NE,Nebraska,2152.294749,No,Extended,High School or Below,2/14/11,Employed,F,44695,Rural,Married,79,14,51,2,2,Personal Auto,Personal L2,Collision,Call Center,81.166323,Two-Door Car,Medsize
ZC62609,US,IA,Iowa,276.1691693,No,Extended,High School or Below,2/26/11,Unemployed,F,0,Suburban,Single,77,35,38,0,1,Personal Auto,Personal L1,Collision,Branch,554.4,Four-Door Car,Small
FD64348,US,IA,Iowa,2256.361838,No,Basic,High School or Below,1/17/11,Employed,M,23046,Rural,Married,65,18,7,3,2,Personal Auto,Personal L3,Other,Branch,1.687291,Two-Door Car,Large
TA58285,US,IA,Iowa,528.5918307,No,Basic,High School or Below,2/15/11,Unemployed,M,0,Suburban,Married,73,1,44,0,4,Personal Auto,Personal L1,Hail,Branch,392.951076,Two-Door Car,Small
WV66165,US,IA,Iowa,3506.264795,No,Basic,High School or Below,2/4/11,Employed,F,84811,Rural,Single,111,27,38,0,2,Personal Auto,Personal L2,Hail,Branch,278.284943,SUV,Small
YE27183,US,IA,Iowa,591.3199024,No,Extended,Bachelor,2/28/11,Unemployed,M,0,Suburban,Single,91,13,89,0,4,Corporate Auto,Corporate L3,Scratch/Dent,Call Center,436.8,Four-Door Car,Medsize
TI47802,US,MO,Missouri,259.3398672,No,Basic,Master,2/1/11,Unemployed,F,0,Suburban,Married,69,29,35,0,1,Personal Auto,Personal L3,Other,Branch,331.2,Two-Door Car,Medsize
ZZ44902,US,NE,Nebraska,1269.267092,No,Premium,High School or Below,1/25/11,Employed,M,40117,Suburban,Married,108,6,55,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,750.082794,Two-Door Car,Small
JD73594,US,IA,Iowa,330.911965,No,Extended,Bachelor,2/22/11,Employed,M,72140,Suburban,Divorced,87,22,66,2,1,Personal Auto,Personal L3,Scratch/Dent,Agent,417.6,Four-Door Car,Large
ZV93969,US,KS,Kansas,475.4449647,No,Extended,College,1/4/11,Unemployed,F,0,Suburban,Single,136,5,46,0,1,Corporate Auto,Corporate L1,Collision,Call Center,652.8,SUV,Medsize
JS55721,US,MO,Missouri,241.393064,No,Basic,College,1/20/11,Disabled,M,12495,Suburban,Divorced,65,32,62,0,1,Personal Auto,Personal L3,Collision,Call Center,312,Four-Door Car,Medsize
ZB62469,US,MO,Missouri,216.1685527,No,Basic,High School or Below,2/21/11,Unemployed,M,0,Suburban,Single,67,33,75,2,1,Corporate Auto,Corporate L3,Hail,Call Center,482.4,Two-Door Car,Medsize
HZ74609,US,IA,Iowa,552.7988928,No,Basic,Bachelor,2/25/11,Unemployed,F,0,Suburban,Married,72,4,72,0,7,Personal Auto,Personal L3,Scratch/Dent,Branch,345.6,Four-Door Car,Large
TJ76363,US,NE,Nebraska,1062.921789,No,Extended,Doctor,1/29/11,Employed,F,36495,Rural,Married,133,14,97,1,3,Corporate Auto,Corporate L3,Hail,Agent,229.930796,SUV,Medsize
QZ58370,US,OK,Oklahoma,1182.01098,No,Extended,Bachelor,2/22/11,Employed,F,86801,Urban,Married,98,5,20,0,2,Personal Auto,Personal L3,Other,Branch,371.108203,Four-Door Car,Medsize
RF44930,US,MO,Missouri,496.463152,No,Basic,College,1/29/11,Employed,M,52679,Rural,Married,62,21,3,0,4,Personal Auto,Personal L3,Hail,Agent,117.998498,Four-Door Car,Medsize
VJ44100,US,MO,Missouri,912.292563,No,Basic,Master,2/15/11,Employed,M,90804,Urban,Married,113,29,67,0,5,Personal Auto,Personal L1,Hail,Call Center,434.09776,Sports Car,Small
PM13394,US,KS,Kansas,530.9435869,No,Basic,College,2/5/11,Medical Leave,F,22404,Urban,Married,70,0,62,1,4,Personal Auto,Personal L3,Collision,Agent,211.136067,Four-Door Car,Medsize
NL80137,US,IA,Iowa,346.066504,No,Extended,College,1/16/11,Disabled,F,14262,Urban,Married,90,27,9,0,1,Personal Auto,Personal L3,Collision,Agent,290.432527,Four-Door Car,Medsize
NZ57065,US,IA,Iowa,287.2980808,No,Basic,Bachelor,1/22/11,Employed,M,36844,Urban,Married,73,10,11,0,1,Personal Auto,Personal L3,Hail,Agent,283.966321,Four-Door Car,Medsize
NM42917,US,NE,Nebraska,992.7877699,No,Extended,College,1/12/11,Employed,F,58703,Rural,Married,127,32,26,2,6,Personal Auto,Personal L3,Scratch/Dent,Agent,227.916076,SUV,Small
RR68322,US,OK,Oklahoma,348.2687007,No,Extended,High School or Below,1/3/11,Employed,M,65162,Rural,Married,86,11,59,0,1,Personal Auto,Personal L3,Hail,Call Center,134.430084,Four-Door Car,Medsize
OF78862,US,IA,Iowa,399.1727249,No,Extended,College,2/11/11,Employed,F,54964,Suburban,Married,99,13,53,0,1,Personal Auto,Personal L2,Collision,Agent,525.515271,Four-Door Car,Medsize
SC93784,US,IA,Iowa,551.0107444,No,Basic,Bachelor,1/10/11,Employed,M,61401,Rural,Married,69,8,77,0,3,Personal Auto,Personal L2,Collision,Call Center,144.439335,Four-Door Car,Medsize
CM59084,US,IA,Iowa,360.0934326,Yes,Basic,High School or Below,2/25/11,Retired,F,25147,Suburban,Single,101,7,54,0,1,Corporate Auto,Corporate L3,Collision,Agent,694.598288,SUV,Medsize
QA41558,US,IA,Iowa,541.945812,No,Basic,Master,1/6/11,Employed,F,73536,Urban,Married,67,29,27,0,6,Personal Auto,Personal L1,Hail,Branch,172.518524,Two-Door Car,Medsize
SD62061,US,IA,Iowa,581.0630529,No,Basic,High School or Below,2/17/11,Employed,F,24860,Suburban,Married,73,2,35,0,8,Personal Auto,Personal L2,Other,Web,350.4,Four-Door Car,Large
VP13613,US,MO,Missouri,394.2725768,No,Extended,Bachelor,1/3/11,Employed,M,65404,Urban,Married,99,16,79,0,1,Personal Auto,Personal L2,Hail,Branch,300.703109,Four-Door Car,Large
HF96939,US,IA,Iowa,312.6271893,No,Extended,High School or Below,2/18/11,Employed,M,34510,Suburban,Divorced,81,0,54,0,1,Personal Auto,Personal L3,Hail,Agent,388.8,Four-Door Car,Small
DU18362,US,MO,Missouri,353.0007745,No,Premium,Bachelor,2/11/11,Unemployed,M,0,Suburban,Single,108,7,55,0,1,Corporate Auto,Corporate L3,Collision,Agent,777.6,Two-Door Car,Medsize
RK24470,US,KS,Kansas,502.9296953,No,Basic,Bachelor,1/19/11,Employed,M,40113,Urban,Divorced,67,2,43,3,5,Corporate Auto,Corporate L2,Collision,Branch,262.047663,Two-Door Car,Medsize
XQ19793,US,NE,Nebraska,477.2943848,Yes,Extended,High School or Below,2/18/11,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,Personal Auto,Personal L3,Hail,Agent,638.4,SUV,Medsize
OB77084,US,IA,Iowa,220.23352,No,Basic,Bachelor,1/22/11,Unemployed,F,0,Suburban,Married,61,2,34,1,1,Personal Auto,Personal L3,Collision,Call Center,292.8,Two-Door Car,Medsize
PS69748,US,KS,Kansas,871.7049833,Yes,Basic,College,2/14/11,Employed,M,83846,Suburban,Married,74,22,94,3,2,Personal Auto,Personal L3,Hail,Agent,355.2,Four-Door Car,Large
JE13986,US,NE,Nebraska,1037.388882,No,Extended,College,1/2/11,Employed,F,62587,Suburban,Married,86,30,47,0,2,Personal Auto,Personal L1,Hail,Branch,412.8,Four-Door Car,Medsize
TP41703,US,KS,Kansas,725.0029606,No,Basic,Bachelor,2/1/11,Unemployed,M,0,Suburban,Single,69,17,10,0,2,Personal Auto,Personal L3,Other,Call Center,496.8,Two-Door Car,Medsize
LD49835,US,MO,Missouri,430.7422775,No,Basic,High School or Below,1/17/11,Employed,M,73345,Suburban,Married,107,7,62,0,1,Personal Auto,Personal L1,Other,Agent,513.6,SUV,Medsize
EK19337,US,IA,Iowa,304.0253837,No,Extended,High School or Below,1/31/11,Unemployed,F,0,Suburban,Single,83,30,44,0,1,Personal Auto,Personal L3,Collision,Agent,989.105367,Four-Door Car,Small
GD55093,US,MO,Missouri,1916.098994,Yes,Extended,Master,2/20/11,Employed,F,22705,Suburban,Divorced,239,19,59,0,7,Personal Auto,Personal L1,Hail,Agent,1294.700423,Luxury SUV,Medsize
NN68193,US,KS,Kansas,539.1078171,No,Extended,College,2/20/11,Employed,M,21440,Suburban,Married,135,7,19,0,1,Personal Auto,Personal L3,Scratch/Dent,Agent,972,SUV,Medsize
TJ30354,US,IA,Iowa,528.5307579,No,Basic,Bachelor,1/22/11,Employed,F,22627,Suburban,Married,67,19,43,0,8,Personal Auto,Personal L1,Hail,Agent,321.6,Four-Door Car,Medsize
TA75663,US,MO,Missouri,802.4992989,No,Basic,Master,2/12/11,Employed,F,38702,Rural,Married,101,7,32,3,3,Personal Auto,Personal L3,Collision,Web,253.364333,SUV,Large
WG15841,US,MO,Missouri,281.0464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4,41,0,1,Personal Auto,Personal L3,Hail,Agent,340.8,Two-Door Car,Medsize
LO68739,US,NE,Nebraska,773.9550403,No,Extended,Bachelor,1/3/11,Employed,F,64859,Urban,Married,96,24,11,0,8,Personal Auto,Personal L2,Scratch/Dent,Call Center,266.949266,Four-Door Car,Medsize
HM20544,US,KS,Kansas,217.5740021,No,Basic,College,2/5/11,Unemployed,F,0,Suburban,Single,61,31,15,0,1,Personal Auto,Personal L3,Collision,Web,479.097472,Four-Door Car,Medsize
EG56026,US,OK,Oklahoma,327.516199,No,Extended,High School or Below,1/23/11,Employed,F,69263,Suburban,Married,81,8,12,2,1,Personal Auto,Personal L3,Scratch/Dent,Agent,494.847804,Two-Door Car,Medsize
VF21395,US,IA,Iowa,265.2695343,No,Basic,Bachelor,1/1/11,Employed,M,82655,Suburban,Married,66,8,93,0,1,Personal Auto,Personal L2,Hail,Web,316.8,Two-Door Car,Medsize
SI11249,US,MO,Missouri,504.8226244,No,Basic,High School or Below,2/11/11,Employed,F,29401,Suburban,Single,65,30,56,0,4,Personal Auto,Personal L3,Collision,Branch,312,Four-Door Car,Small
IK99137,US,KS,Kansas,551.541017,No,Extended,Bachelor,2/28/11,Unemployed,M,0,Suburban,Divorced,79,5,62,0,7,Special Auto,Special L2,Hail,Web,379.2,Four-Door Car,Small
VO87785,US,NE,Nebraska,485.8429375,No,Basic,College,2/12/11,Employed,F,26480,Suburban,Divorced,63,13,17,0,3,Personal Auto,Personal L1,Hail,Call Center,378.695238,Two-Door Car,Medsize
FS29897,US,IA,Iowa,214.4921535,No,Basic,High School or Below,1/6/11,Unemployed,F,0,Suburban,Single,61,34,35,1,1,Personal Auto,Personal L1,Hail,Agent,292.8,Four-Door Car,Medsize
JG36165,US,MO,Missouri,604.2618486,No,Extended,Bachelor,1/1/11,Unemployed,M,0,Suburban,Single,83,12,21,0,5,Personal Auto,Personal L1,Other,Web,904.385726,Two-Door Car,Medsize
SJ42058,US,IA,Iowa,338.7203337,No,Extended,High School or Below,1/20/11,Employed,F,73268,Rural,Married,84,18,18,0,1,Personal Auto,Personal L3,Scratch/Dent,Agent,93.623377,Four-Door Car,Medsize
CU13711,US,IA,Iowa,1086.427491,No,Basic,Doctor,2/9/11,Employed,F,95579,Urban,Single,67,19,78,0,2,Personal Auto,Personal L1,Collision,Agent,308.631159,Four-Door Car,Medsize
GT65065,US,IA,Iowa,884.2650024,No,Basic,Master,2/21/11,Employed,F,42142,Urban,Single,112,1,8,0,3,Personal Auto,Personal L3,Other,Branch,396.17554,Sports Car,Medsize
UN39066,US,KS,Kansas,438.9279424,No,Basic,Bachelor,2/6/11,Employed,M,26676,Suburban,Married,112,7,96,0,1,Personal Auto,Personal L3,Hail,Agent,537.6,SUV,Large
UQ85283,US,MO,Missouri,3076.325637,No,Basic,Bachelor,1/6/11,Employed,M,41279,Rural,Single,115,1,30,0,2,Personal Auto,Personal L3,Scratch/Dent,Agent,251.429988,Sports Car,Medsize
YF80144,US,KS,Kansas,2072.537773,No,Premium,Bachelor,2/2/11,Disabled,M,15529,Suburban,Married,273,1,64,0,9,Personal Auto,Personal L3,Scratch/Dent,Branch,1965.6,Luxury SUV,Small
GE29173,US,OK,Oklahoma,859.1305411,No,Extended,Bachelor,1/15/11,Unemployed,M,0,Suburban,Single,128,4,24,0,6,Corporate Auto,Corporate L2,Collision,Branch,1448.994134,SUV,Medsize
DF21541,US,NE,Nebraska,264.6573754,No,Basic,College,1/28/11,Disabled,F,23170,Suburban,Divorced,71,21,67,0,1,Personal Auto,Personal L3,Collision,Call Center,340.8,Four-Door Car,Medsize
JL59571,US,IA,Iowa,460.7244307,No,Basic,Bachelor,1/7/11,Disabled,F,17343,Urban,Single,63,9,92,0,5,Corporate Auto,Corporate L3,Hail,Branch,208.659743,Two-Door Car,Medsize
DF94525,US,IA,Iowa,486.062003,No,Basic,College,1/23/11,Medical Leave,M,25854,Suburban,Single,68,24,37,0,9,Personal Auto,Personal L3,Collision,Branch,396.284835,Four-Door Car,Medsize
YO58424,US,IA,Iowa,258.0849899,Yes,Basic,College,2/9/11,Employed,M,46900,Suburban,Married,66,13,59,0,1,Corporate Auto,Corporate L1,Hail,Web,316.8,Four-Door Car,Medsize
MP76478,US,KS,Kansas,864.6504109,Yes,Basic,High School or Below,1/2/11,Employed,F,64125,Urban,Married,108,3,44,0,3,Corporate Auto,Corporate L3,Hail,Branch,369.818708,SUV,Large
HO92982,US,MO,Missouri,840.5752991,No,Basic,High School or Below,1/30/11,Employed,M,85355,Suburban,Married,71,34,47,2,2,Personal Auto,Personal L2,Hail,Call Center,458.568921,Two-Door Car,Small
MZ24175,US,NE,Nebraska,309.6511217,Yes,Extended,College,2/12/11,Employed,F,21604,Suburban,Divorced,79,14,28,0,1,Personal Auto,Personal L3,Collision,Branch,379.2,Four-Door Car,Medsize
YD48962,US,NE,Nebraska,2941.22893,No,Basic,High School or Below,1/17/11,Unemployed,M,0,Suburban,Divorced,107,0,62,0,2,Personal Auto,Personal L3,Scratch/Dent,Agent,513.6,SUV,Medsize
QB47024,US,KS,Kansas,589.8733666,No,Extended,Bachelor,2/17/11,Employed,F,53998,Suburban,Divorced,78,5,38,5,8,Personal Auto,Personal L3,Collision,Call Center,414.519064,Four-Door Car,Medsize
MF18493,US,MO,Missouri,1749.752201,Yes,Basic,College,2/28/11,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Personal Auto,Personal L1,Collision,Agent,350.4,Two-Door Car,Medsize
EP61084,US,OK,Oklahoma,321.8608644,No,Extended,High School or Below,1/13/11,Employed,F,68776,Rural,Married,80,28,78,0,1,Personal Auto,Personal L3,Scratch/Dent,Call Center,87.861666,Four-Door Car,Medsize
EN38348,US,IA,Iowa,2320.726972,No,Extended,High School or Below,1/16/11,Employed,F,45039,Rural,Married,96,27,94,0,2,Personal Auto,Personal L2,Collision,Agent,192.144838,Four-Door Car,Large
HJ15383,US,KS,Kansas,803.2401911,No,Basic,Master,2/9/11,Employed,M,27658,Rural,Married,68,4,75,0,2,Personal Auto,Personal L2,Scratch/Dent,Call Center,160.07526,Four-Door Car,Medsize
LS98306,US,OK,Oklahoma,1391.85348,No,Premium,High School or Below,1/8/11,Employed,M,64113,Suburban,Divorced,117,24,32,0,2,Special Auto,Special L3,Collision,Agent,561.6,Four-Door Car,Medsize
PZ47477,US,NE,Nebraska,896.6309774,No,Extended,High School or Below,1/30/11,Employed,M,41829,Suburban,Married,76,11,41,0,2,Personal Auto,Personal L2,Hail,Call Center,416.365369,Two-Door Car,Medsize
LT32391,US,MO,Missouri,1198.198481,Yes,Basic,Master,1/20/11,Retired,F,21514,Urban,Married,62,0,59,0,2,Personal Auto,Personal L3,Collision,Agent,257.248789,Two-Door Car,Medsize
KK30016,US,OK,Oklahoma,553.2629846,No,Basic,Master,1/5/11,Employed,M,27722,Suburban,Divorced,69,3,29,0,9,Personal Auto,Personal L3,Scratch/Dent,Call Center,331.2,Four-Door Car,Medsize
OA89218,US,OK,Oklahoma,1166.057298,No,Premium,College,2/19/11,Employed,F,21506,Suburban,Divorced,151,11,42,0,4,Personal Auto,Personal L3,Hail,Agent,826.658992,Sports Car,Medsize
CY47265,US,IA,Iowa,288.6451602,Yes,Extended,High School or Below,1/20/11,Retired,F,10312,Suburban,Married,78,10,63,0,1,Personal Auto,Personal L3,Hail,Agent,486.278557,Four-Door Car,Large
ZI47663,US,NE,Nebraska,1274.184754,Yes,Basic,Bachelor,1/7/11,Employed,F,73054,Urban,Married,106,34,36,1,2,Personal Auto,Personal L2,Collision,Branch,419.365958,SUV,Medsize
GO14008,US,IA,Iowa,539.8098108,No,Basic,Bachelor,1/21/11,Employed,F,73775,Suburban,Divorced,67,14,51,0,3,Personal Auto,Personal L3,Hail,Agent,321.6,Four-Door Car,Medsize
BC43958,US,MO,Missouri,728.5030983,Yes,Basic,High School or Below,2/28/11,Employed,M,44788,Suburban,Married,61,6,48,0,2,Corporate Auto,Corporate L1,Hail,Agent,386.031248,Four-Door Car,Small
AI61368,US,OK,Oklahoma,1765.196339,No,Extended,High School or Below,1/31/11,Medical Leave,F,22510,Suburban,Single,95,19,48,0,2,Personal Auto,Personal L3,Collision,Web,456,Four-Door Car,Small
UF37831,US,NE,Nebraska,1702.989338,No,Extended,Master,2/9/11,Employed,M,54613,Urban,Divorced,213,29,62,0,5,Personal Auto,Personal L3,Collision,Call Center,731.559007,Luxury SUV,Medsize
PO90615,US,NE,Nebraska,249.1257604,Yes,Basic,High School or Below,2/12/11,Medical Leave,F,25965,Suburban,Divorced,65,23,27,0,1,Personal Auto,Personal L2,Collision,Agent,329.206567,Four-Door Car,Medsize
GY74661,US,IA,Iowa,403.9315002,No,Basic,College,1/13/11,Employed,F,34911,Rural,Divorced,105,6,31,1,1,Personal Auto,Personal L3,Other,Agent,126.779673,SUV,Large
MX50302,US,IA,Iowa,261.9337376,Yes,Basic,Bachelor,2/5/11,Employed,M,78618,Urban,Divorced,66,7,56,0,1,Special Auto,Special L3,Collision,Agent,225.578841,Two-Door Car,Medsize
TC84427,US,IA,Iowa,504.9689638,No,Basic,High School or Below,1/1/11,Employed,F,61080,Urban,Single,66,7,41,2,9,Personal Auto,Personal L3,Collision,Call Center,294.284951,Four-Door Car,Medsize
IQ82914,US,IA,Iowa,498.3457132,No,Basic,Master,1/10/11,Employed,F,60415,Rural,Divorced,62,10,31,0,5,Personal Auto,Personal L3,Hail,Branch,72.665253,Two-Door Car,Small
TY74870,US,MO,Missouri,253.0639412,No,Basic,Master,2/15/11,Medical Leave,F,25143,Rural,Divorced,66,34,38,0,1,Corporate Auto,Corporate L2,Collision,Branch,8.737111,Four-Door Car,Medsize
II83628,US,MO,Missouri,739.6719746,No,Basic,College,1/30/11,Employed,M,41045,Suburban,Single,64,9,28,1,2,Personal Auto,Personal L3,Hail,Branch,394.582401,Four-Door Car,Medsize
ZR77995,US,MO,Missouri,383.2898507,No,Extended,College,2/20/11,Employed,M,97729,Rural,Married,95,18,21,0,1,Personal Auto,Personal L3,Hail,Web,97.176153,Four-Door Car,Medsize
QT89604,US,NE,Nebraska,496.1405917,No,Basic,High School or Below,1/22/11,Employed,F,55702,Rural,Married,61,13,55,0,6,Personal Auto,Personal L3,Collision,Agent,151.13336,Four-Door Car,Medsize
AB21519,US,MO,Missouri,386.1486269,Yes,Extended,College,1/6/11,Employed,F,93272,Urban,Married,95,3,54,0,1,Personal Auto,Personal L3,Hail,Branch,281.110788,Four-Door Car,Medsize
MP47256,US,MO,Missouri,2265.853652,Yes,Basic,Bachelor,1/25/11,Retired,M,23665,Suburban,Married,67,19,50,0,2,Personal Auto,Personal L3,Collision,Branch,404.817249,Four-Door Car,Medsize
MA47641,US,IA,Iowa,1040.896865,Yes,Basic,High School or Below,2/18/11,Retired,M,20228,Suburban,Divorced,101,3,43,1,2,Personal Auto,Personal L3,Collision,Branch,523.815839,SUV,Medsize
